"","name","label"
"1364","wplpey3","Year job ended [3rd prev job]"
"1365","wplpem3","Month job ended [3rd prev job]"
"1366","wpoj4","Did you have another job before this one? [4th prev job]"
"1367","wpowb4","Were you working in this job at the time of the last interview? [4th prev job]"
"1368","wplpsy4","Year job started [4th prev job]"
"1369","wplpsm4","Month job started [4th prev job]"
"1370","wplpey4","Year job ended [4th prev job]"
"1371","wplpem4","Month job ended [4th prev job]"
"1372","wpoj5","Did you have another job before this one? [4th prev job]"
"1373","wpowb5","Were you working in this job at the time of the last interview? [5th prev job]"
"1374","wplpsy5","Year job started [5th prev job]"
"1375","wplpsm5","Month job started [5th prev job]"
"1376","wplpey5","Year job ended [5th prev job]"
"1377","wplpem5","Month job ended [5th prev job]"
"1378","wpnic","Do you currently pay National Insurance conts (inc any paid on your behalf)?"
"1379","wpnice","Ever paid National Insurance conts (inc any that have been paid on your behalf)?"
"1380","wpnimw","Ever paid NI conts at reduced rate for married women (known as the half stamp)"
"1381","wplimwk","Health problem limits the kind/amount of work you can do in your current job"
"1382","wplnj","Are you currently looking for a new job?"
"1383","wpwynoh","Reasons for trying to leave current job: own ill health or disability"
"1384","wpwynti","Reasons for trying to leave current job: job too tiring/stressful"
"1385","wpwynrh","Reasons for trying to leave current job: ill health of friend/relative"
"1386","wpwynou","Reasons for trying to leave current job: company going out of business/closing"
"1387","wpwynre","Reasons for trying to leave current job: being made redundant/dismissed"
"1388","wpwynvr","Reasons for trying to leave current job: taking voluntary redundancy"
"1389","wpwynfa","Reasons for trying to leave current job: to spend more time with partner/family"
"1390","wpwynch","Reasons for trying to leave current job: fed up with job and want a change"
"1391","wpwynem","Reasons for trying to leave current job: fed up with employer/colleagues"
"1392","wpwynca","Reasons for trying to leave current job: to progress my career"
"1393","wpwynea","Reasons for trying to leave current job: to earn more money"
"1394","wpwynmo","Reasons for trying to leave current job: moving to a different area"
"1395","wpwyn95","Reasons for trying to leave current job: other reason"
"1396","wpwynmoh","Reasons for trying to leave current job (merged var): own ill health/disability"
"1397","wpwynmti","Reasons for trying to leave current job (merged var): job too tiring/stressful"
"1398","wpwynmrh","Reasons for trying to leave current job (merged var): ill health friend/relative"
"1399","wpwynmou","Reasons for trying to leave current job (merged var): going out business/closing"
"1400","wpwynmre","Reasons for trying to leave current job (merged var): made redundant/dismissed"
"1401","wpwynmvr","Reasons for trying to leave current job (merged var):taking voluntary redundancy"
"1402","wpwynmfa","Reasons for trying to leave current job (merged var): spend time partner/family"
"1403","wpwynmch","Reasons for trying to leave current job (merged var): fed up w/ job, want change"
"1404","wpwynmem","Reasons for trying to leave current job (merged var): fed up employer/colleagues"
"1405","wpwynmca","Reasons for trying to leave current job (merged var): to progress my career"
"1406","wpwynmea","Reasons for trying to leave current job (merged var): to earn more money"
"1407","wpwynmmo","Reasons for trying to leave current job (merged var): moving to a different area"
"1408","wpwynmco","Reasons for trying to leave current job (merged var): contract running out/temp"
"1409","wpwynmor","Reasons for trying to leave current job (merged var): company reorg/management"
"1410","wpwynmde","Reasons for trying to leave current job (merged var): not challenging/demading"
"1411","wpwynmlh","Reasons for trying to leave current job (merged var): looking for longer hours"
"1412","wpwynmlo","Reasons for trying to leave current job (merged var):wants job local/nearer home"
"1413","wpwynmab","Reasons for trying to leave current job (merged var): planning to go abroad"
"1414","wpwynm85","Reasons for trying to leave current job (merged var): other answer not codeable"
"1415","wpwynm86","Reasons for trying to leave current job (merged var): irrelevant response"
"1416","wpmynj","Main reason for trying to leave current job"
"1417","wpspay","Are you currently receiving sick pay from an employer?"
"1418","wpotp","Gross earned income (inc bonuses, tips, commissions): period"
"1419","wpaotp","Gross earned income (inc bonuses, tips, commissions): amount"
"1420","wpaotwl","wkly gross earned income - bracket min value (wpaotp)"
"1421","wpaotwu","wkly gross earned income - bracket max value (wpaotp)"
"1422","wpaotwe","wkly gross earned income - bracket entry point (wpaotp)"
"1423","wpaotwr","wkly gross earned income - bracket results (wpaotp)"
"1424","wpaotfl","fnightly gross earned income - bracket min value (wpaotp)"
"1425","wpaotfu","fnightly gross earned income - bracket max value (wpaotp)"
"1426","wpaotfe","fnightly gross earned income - bracket entry point (wpaotp)"
"1427","wpaotfr","fnightly gross earned income - bracket results (wpaotp)"
"1428","wpaotml","mnthly gross earned income - bracket min value (wpaotp)"
"1429","wpaotmu","mnthly gross earned income - bracket max value (wpaotp)"
"1430","wpaotme","mnthly gross earned income - bracket entry point (wpaotp)"
"1431","wpaotmr","mnthly gross earned income - bracket results (wpaotp)"
"1432","wpaotyl","annual gross earned income - bracket min value (wpaotp)"
"1433","wpaotyu","annual gross earned income - bracket max value (wpaotp)"
"1434","wpaotye","annual gross earned income - bracket entry point (wpaotp)"
"1435","wpaotyr","annual gross earned income - bracket results (wpaotp)"
"1436","wpaotol","oth pd gross earned income - bracket min value (wpaotp)"
"1437","wpaotou","oth pd gross earned income - bracket max value (wpaotp)"
"1438","wpaotoe","oth pd gross earned income - bracket entry point (wpaotp)"
"1439","wpaotor","oth pd gross earned income - bracket results (wpaotp)"
"1440","wpperi","Take-home pay last time (after tax, NI, pensions, union dues etc): period"
"1441","wpslip","Do you have your last payslip which you could consult?"
"1442","wpthp","Take-home pay last time (after tax, NI, pensions, union dues etc): amount"
"1443","wpthpwl","wkly take home pay - bracket min value (wpthp)"
"1444","wpthpwu","wkly take home pay - bracket max value (wpthp)"
"1445","wpthpwe","wkly take home pay - bracket entry point (wpthp)"
"1446","wpthpwr","wkly take home pay - bracket results (wpthp)"
"1447","wpthpfl","fnightly take home pay - bracket min value (wpthp)"
"1448","wpthpfu","fnightly take home pay - bracket max value (wpthp)"
"1449","wpthpfe","fnightly take home pay - bracket entry point (wpthp)"
"1450","wpthpfr","fnightly take home pay - bracket results (wpthp)"
"1451","wpthpml","mnthly take home pay - bracket min value (wpthp)"
"1452","wpthpmu","mnthly take home pay - bracket max value (wpthp)"
"1453","wpthpme","mnthly take home pay - bracket entry point (wpthp)"
"1454","wpthpmr","mnthly take home pay - bracket results (wpthp)"
"1455","wpthpyl","annual take home pay - bracket min value (wpthp)"
"1456","wpthpyu","annual take home pay - bracket max value (wpthp)"
"1457","wpthpye","annual take home pay - bracket entry point (wpthp)"
"1458","wpthpyr","annual take home pay - bracket results (wpthp)"
"1459","wpthpol","oth pd take home pay - bracket min value (wpthp)"
"1460","wpthpou","oth pd take home pay - bracket max value (wpthp)"
"1461","wpthpoe","oth pd take home pay - bracket entry point (wpthp)"
"1462","wpthpor","oth pd take home pay - bracket results (wpthp)"
"1463","wpthl","Is this your usual take-home pay?"
"1464","wpup","Usual take-home pay: period"
"1465","wpupa","Usual take-home pay: amount"
"1466","wpupawl","wkly usual take home pay - bracket min value (wpupa)"
"1467","wpupawu","wkly usual take home pay - bracket max value (wpupa)"
"1468","wpupawe","wkly usual take home pay - bracket entry point (wpupa)"
"1469","wpupawr","wkly usual take home pay - bracket results (wpupa)"
"1470","wpupafl","fnightly usual take home pay - bracket min value (wpupa)"
"1471","wpupafu","fnightly usual take home pay - bracket max value (wpupa)"
"1472","wpupafe","fnightly usual take home pay - bracket entry point (wpupa)"
"1473","wpupafr","fnightly usual take home pay - bracket results (wpupa)"
"1474","wpupaml","mnthly usual take home pay - bracket min value (wpupa)"
"1475","wpupamu","mnthly usual take home pay - bracket max value (wpupa)"
"1476","wpupame","mnthly usual take home pay - bracket entry point (wpupa)"
"1477","wpupamr","mnthly usual take home pay - bracket results (wpupa)"
"1478","wpupayl","annual usual take home pay - bracket min value (wpupa)"
"1479","wpupayu","annual usual take home pay - bracket max value (wpupa)"
"1480","wpupaye","annual usual take home pay - bracket entry point (wpupa)"
"1481","wpupayr","annual usual take home pay - bracket results (wpupa)"
"1482","wpupaol","oth pd usual take home pay - bracket min value (wpupa)"
"1483","wpupaou","oth pd usual take home pay - bracket max value (wpupa)"
"1484","wpupaoe","oth pd usual take home pay - bracket entry point (wpupa)"
"1485","wpupaor","oth pd usual take home pay - bracket results (wpupa)"
"1486","wppaya","Interviewer: How accurate do you think the answers given by respondent were?"
"1487","wpcret","Is there a compulsory retirement age at your current job?"
"1488","wpcrage","What is the compulsory retirement age?"
"1489","wpcretl","Would you like to work beyond the compulsory retirement age if employer let you?"
"1490","wpir","Are annual business accounts prepared for the Inland Revenue for tax purposes?"
"1491","wpap","Are you working on your own account or are you in partnership with someone else?"
"1492","wprair","Start of most recent period for which accounts prepared for Inland Revenue: year"
"1493","wpraim","Start of most recent period for which accounts prepared for Inland Revenue: mnth"
"1494","wpraey","End of most recent period for which accounts prepared for Inland Revenue: year"
"1495","wpraem","End of most recent period for which accounts prepared for Inland Revenue: month"
"1496","wpprof","Amount of own share of profit/loss figure shown on accounts for this period"
"1497","wpprofl","self-employment profit (loss) last month - bracket min value (wpprof)"
"1498","wpprofu","self-employment profit (loss) last month - bracket max value (wpprof)"
"1499","wpprofe","self-employment profit (loss) last month - bracket entry point (wpprof)"
"1500","wpprofr","self-employment profit (loss) last month - bracket results (wpprof)"
"1501","wppl","Does this amount refer to a profit or loss?"
"1502","wpbdt","Is that figure before deduction of income tax?"
"1503","wpbdni","Is that figure before deduction of National Insurance?"
"1504","wpbi","Avg income from business (after paying for materials/equipment/goods): period"
"1505","wpbiwa","Avg weekly income from business over last 12 months"
"1506","wpbiwal","average weekly income from business in last year - bracket min value (wpbiwa)"
"1507","wpbiwau","average weekly income from business in last year - bracket max value (wpbiwa)"
"1508","wpbiwae","average weekly income from business in last year - bracket entry point (wpbiwa)"
"1509","wpbiwar","average weekly income from business in last year - bracket results (wpbiwa)"
"1510","wpbima","Avg monthly income from business over last 12 months"
"1511","wpbimal","average monthly income from business in last year - bracket min value (wpbima)"
"1512","wpbimau","average monthly income from business in last year - bracket max value (wpbima)"
"1513","wpbimae","average monthly income from business in last year - bracket entry point (wpbima)"
"1514","wpbimar","average monthly income from business in last year - bracket results (wpbima)"
"1515","wpbusv","About how much is your share of the business worth?"
"1516","wpbusvl","value of own share of business - bracket min value (wpbusv)"
"1517","wpbusvu","value of own share of business - bracket max value (wpbusv)"
"1518","wpbusve","value of own share of business - bracket entry point (wpbusv)"
"1519","wpbusvr","value of own share of business - bracket results (wpbusv)"
"1520","wpmoj","Do you earn money from [work apart from main job/work done from time to time]?"
"1521","wphmsj","How many hrs a mnth usually worked in these jobs (exc meal breaks, inc overtime)"
"1522","wpesj","Net income from these other jobs in the last month"
"1523","wpesjl","net income from these other jobs in the last month - bracket min value (wpesj)"
"1524","wpesju","net income from these other jobs in the last month - bracket max value (wpesj)"
"1525","wpesje","net income from these other jobs in the last month - bracket entry point (wpesj)"
"1526","wpesjr","net income from these other jobs in the last month - bracket results (wpesj)"
"1527","wpesjm","Average net monthly income from other jobs"
"1528","wpesjml","monthly average net income from other jobs - bracket min value (wpesjm)"
"1529","wpesjmu","monthly average net income from other jobs - bracket max value (wpesjm)"
"1530","wpesjme","monthly average net income from other jobs - bracket entry point (wpesjm)"
"1531","wpesjmr","monthly average net income from other jobs - bracket results (wpesjm)"
"1532","wpbus","Apart from anything already mentioned, do you own all or part of a business?"
"1533","wpvbus","About how much is your share of this business worth?"
"1534","wpvbusl","value of own share of other business - bracket min value (wpvbus)"
"1535","wpvbusu","value of own share of other business - bracket max value (wpvbus)"
"1536","wpvbuse","value of own share of other business - bracket entry point (wpvbus)"
"1537","wpvbusr","value of own share of other business - bracket results (wpvbus)"
"1538","wpowkaf","Reasons work past state pension age: could not afford to retire"
"1539","wpowkdo","Reasons work past state pension age: d/k what to do in retirement"
"1540","wpowkew","Reasons work past state pension age: enjoyed work"
"1541","wpowkif","Reasons work past state pension age: improve finances"
"1542","wpowkke","Reasons work past state pension age: keep healthy"
"1543","wpowkst","Reasons work past state pension age: to retire at same time as spouse/partner"
"1544","wpowkep","Reasons work past state pension age: persuaded to stay on by employer"
"1545","manint","There may be a lot of uncertainty about how much income you will receive from your pension in the future, for example because of changes made by your pension provider or changes to government pension policy. But many peop (QInd.QWP3.QManski.Qre.ManInt)"
"1546","wpmanpp","Max/min expected income from private pensions at state pension age (period)"
"1547","wpmpah","Maximum expected income from private pensions at state pension age: amount"
"1548","wpmala","Minimum expected income from private pensions at state pension age: amount"
"1549","wpqn","No. ranges interval wpmpal-wpmpah split into for questions wpmfq, wpmsq, wpmtq"
"1550","wp1q","Text fill for amount in question wpmfq"
"1551","wp2q","Text fill for amount in question wpmsq"
"1552","wp3q","Text fill for amount in question wpmtq"
"1553","wpmfq","Chances of receiving more than £wp1q per [wpmanpp] from all private pensions"
"1554","wpmsq","Chances of receiving more than £wp2q per [wpmanpp] from all private pensions"
"1555","wpmtq","Chances of receiving more than £wp3q per [wpmanpp] from all private pensions"
"1556","wpmansp","Maximum/minimum expected income from state pensions at state pension age: period"
"1557","wpmsah","Maximum expected from all state pensions (amount) [if wpmcrtsp=gd idea]"
"1558","wpmsh","Minimum expected income from state pensions at state pension age: amount"
"1559","wpsn","No. ranges interval wpmsh-wpmsah split for questions wpmsfq, wpmssq, wpmstq"
"1560","wp1sq","Text fill for amount in question wpmsfq"
"1561","wp2sq","Text fill for amount in question wpmssq"
"1562","wp3sq","Text fill for amount in question wpmstq"
"1563","wpmsfq","Chances of receiving more than £wp1sq per [wpmansp] from all state pensions"
"1564","wpmssq","Chances of receiving more than £wp2sq per [wpmansp] from all state pensions"
"1565","wpmstq","Chances of receiving more than £wp3sq per [wpmansp] from all state pensions"
"1566","wpspd","Are you currently receiving any state pension income?"
"1567","wpspd1a","Why not receiving any state pension income"
"1568","wpspd1b","Have you chosen to defer your state pension income?"
"1569","wpspd2","Which are you planning to claim in future: higher income or lump sum?"
"1570","wpspd3","When planning to claim deferred state pension: age or date?"
"1571","wpspd3a","Age at which plans to claim deferred pension"
"1572","wpspd3m","Date at which plans to claim deferred pension: month"
"1573","wpspd3y","Date at which plans to claim deferred pension: year"
"1574","wpspd4","When reached State Penison Age, did you receive state pension immediately?"
"1575","wpspd5y","For how long did you defer your state pension income? Years"
"1576","wpspd5m","For how long did you defer your state pension income? Months"
"1577","wpspd6","Did you take a higher weekly income or lump sum after deferring state pension?"
"1578","wpspy","At what age in years & months you will reach the State Pension Age? Years"
"1579","wpspam","At what age in years & months you will reach the State Pension Age? Months"
"1580","wpspaw","Were you aware that the State Pension Age for women is changing?"
"1581","wprage","You said earlier that you were (semi-)retired, at what age did you retire?"
"1582","wpearly","Been offered any early retirement incentives since age 50 which you didnt take?"
"1583","wperag","How old were you?"
"1584","wperet","Did you take early retirement?"
"1585","wperp","When you first retired, did you retire on a full pension?"
"1586","wpreaoh","Reasons for taking early retirement: own ill health"
"1587","wprearh","Reasons for taking early retirement: ill health of relative/friend"
"1588","wpreare","Reasons for taking early retirement: made redundant/dismissed/had no choice"
"1589","wpreavr","Reasons for taking early retirement: offered reasonable financial terms"
"1590","wpreafi","Reasons for taking early retirement: couldn’t find another job"
"1591","wpreafa","Reasons for taking early retirement: to spend more time with partner/family"
"1592","wpreaen","Reasons for taking early retirement: to enjoy life while still young/fit enough"
"1593","wpreach","Reasons for taking early retirement: fed up with job and wanted a change"
"1594","wpreast","Reasons for taking early retirement: to retire at same time as spouse/partner"
"1595","wpreadt","Reasons for taking early retirement: to retire at diff time to spouse/partner"
"1596","wpreayo","Reasons for taking early retirement: to give the young generation a chance"
"1597","wprea95","Reasons for taking early retirement: other"
"1598","wprea96","Reasons for taking early retirement: none of these"
"1599","wpreano","Reasons for taking early retirement: SPONTANEOUS: doesn’t think has retd early"
"1600","wpreamoh","Reasons for taking early retirement (merged var): own ill health"
"1601","wpreamrh","Reasons for taking early retirement (merged var): ill health of friend/relative"
"1602","wpreamre","Reasons for taking early retirement (merged var): made redundant/had no choice"
"1603","wpreamvr","Reasons for taking early retirement (merged var): offered reasbl financial terms"
"1604","wpreamfi","Reasons for taking early retirement (merged var): couldnt find another job"
"1605","wpreamfa","Reasons for taking early retirement (merged var): to spend more time with family"
"1606","wpreamen","Reasons for taking early retirement (merged var): enjoy life while still young"
"1607","wpreamch","Reasons for taking early retirement (merged var): fed up with job & wanted chang"
"1608","wpreamst","Reasons for taking early retirement (merged var): retire at same time as partner"
"1609","wpreamdt","Reasons for taking early retirement (merged var): retire at diff time to partner"
"1610","wpreamyo","Reasons for taking early retirement (merged var): give young generation a chance"
"1611","wpream85","Reasons for taking early retirement (merged var): other not codeable 1-11"
"1612","wpream86","Reasons for taking early retirement (merged var): irrelevant response"
"1613","wpream96","Reasons for taking early retirement (merged var): none of these"
"1614","wpreamno","Reasons for taking early retirement (merged var): SPONTANEOUS: didn’t ret early"
"1615","wpmrea","Main reason for taking early retirement"
"1616","wprrag","Reasons for retiring: reached retirement age"
"1617","wprroh","Reasons for retiring: own ill health"
"1618","wprrrh","Reasons for retiring: ill health of relative/friend"
"1619","wprrre","Reasons for retiring: made redundant/dismissed/had no choice"
"1620","wprrfi","Reasons for retiring: couldnt find another job"
"1621","wprrfa","Reasons for retiring: to spend more time with partner/family"
"1622","wprren","Reasons for retiring: to enjoy life while still young/fit enough"
"1623","wprrch","Reasons for retiring: fed up with job and wanted a change"
"1624","wprrst","Reasons for retiring: to retire at same time as spouse/partner"
"1625","wprrdt","Reasons for retiring: to retire at diff time to spouse/partner"
"1626","wprryo","Reasons for retiring: to give the young generation a chance"
"1627","wprr95","Reasons for retiring: other"
"1628","wprr96","Reasons for retiring: none of these"
"1629","wprrmag","Reasons for retiring (merged var): reached retirement age"
"1630","wprrmoh","Reasons for retiring (merged var): own ill health"
"1631","wprrmrh","Reasons for retiring (merged var): ill health of friend/relative"
"1632","wprrmre","Reasons for retiring (merged var): made redundant/had no choice"
"1633","wprrmfi","Reasons for retiring (merged var): couldnt find another job"
"1634","wprrmfa","Reasons for retiring (merged var): to spend more time with family"
"1635","wprrmen","Reasons for retiring (merged var): enjoy life while still young"
"1636","wprrmch","Reasons for retiring (merged var): fed up with job & wanted chang"
"1637","wprrmst","Reasons for retiring (merged var): retire at same time as partner"
"1638","wprrmdt","Reasons for retiring (merged var): retire at diff time to partner"
"1639","wprrmyo","Reasons for retiring (merged var): give young generation a chance"
"1640","wprrmli","Reasons for retiring (merged var):life event (re)married/moved house/spouse died"
"1641","wprrmaf","Reasons for retiring (merged var): could afford to"
"1642","wprrm85","Reasons for retiring (merged var): other not codeable 1-13"
"1643","wprrm86","Reasons for retiring (merged var): irrelevant response"
"1644","wprrm96","Reasons for retiring (merged var): none of these"
"1645","wpmrre","What was your main reason for retiring?"
"1646","wpwkr","Did you have the opportunity to work past retirement age?"
"1647","wpphi","Covered by private health insurance (in own name or through a family member)"
"1648","wphowu","How is this health insurance paid for? (self-employed)"
"1649","wphlwz","Who pays for the health insurance (if not self)?"
"1650","wphowe","How is this health insurance paid for? (employees)"
"1651","wpmhi","Monthly payment for health insurance (inc. contribution for all family members)"
"1652","wpmhil","monthly health insurance premium - bracket min value (wpmhi)"
"1653","wpmhiu","monthly health insurance premium - bracket max value (wpmhi)"
"1654","wpmhie","monthly health insurance premium - bracket entry point (wpmhi)"
"1655","wpmhir","monthly health insurance premium - bracket results (wpmhi)"
"1656","wpanyp","Does your employer offer a pension scheme to any employees?"
"1657","wppsot","Why not a member of employer scheme: preferred or had other arrangement"
"1658","wppsex","Why not a member of employer scheme: expected to move job"
"1659","wppsaf","Why not a member of employer scheme: couldn’t afford payments"
"1660","wppsel","Why not a member of employer scheme: not eligible to join"
"1661","wpps95","Why not a member of employer scheme: other reason"
"1662","wppsmot","Why not a member of employer scheme (merged var): preferred/had other arrangemt"
"1663","wppsmex","Why not a member of employer scheme (merged var): expected to move job"
"1664","wppsmaf","Why not a member of employer scheme (merged var): couldn’t afford payments"
"1665","wppsmel","Why not a member of employer scheme (merged var): not eligible to join"
"1666","wppsmal","Why not a member of employer scheme (merged var): already have another pension"
"1667","wppsmag","Why not a member of employer scheme (merged var): too old so not worth it"
"1668","wppsmhr","Why not a member of employer scheme (merged var): work parttime so not worth it"
"1669","wppsmdl","Why not a member of employer scheme (merged var): didn’t like/understand scheme"
"1670","wppsm85","Why not a member of employer scheme (merged var): other answer"
"1671","wppsm86","Why not a member of employer scheme (merged var): irrelevant response"
"1672","wpec","If you joined, would your employer make contributions to this pension scheme?"
"1673","wpeca","Would this be automatic or at employers discretion?"
"1674","wpexw","Expect to get pension from scheme that former spouse/civil partner contrib. to?"
"1675","wpspoup","How much do you expect to receive from such schemes in the future: period"
"1676","wpspou","How much do you expect to receive from such schemes in the future: amount"
"1677","iaw1r","Was respondent or partner IA respondent last time"
"1678","iaask","Whether asking for partner in HH too"
"1679","iawork","Did respondent or spouse do any work for pay in the last year"
"1680","iasinc","Gross earnings received by respondent (and spouse) in the last year"
"1681","iasincl","wage and salary income - bracket min value (iasinc)"
"1682","iasincu","wage and salary income - bracket max value (iasinc)"
"1683","iasince","wage and salary income - bracket entry point (iasinc)"
"1684","iasincr","wage and salary income - bracket result (iasinc)"
"1685","iaspen","Did respondent (or spouse) receive any money from the state pension in last year"
"1686","iaspw","Was it respondent or spouse who received the state pension in the last year"
"1687","iaspa","Period code: How much do you receive from the state pension"
"1688","iapam","How much is received from the state pension"
"1689","iapamwl","wkly state pension income - bracket min value (iapam)"
"1690","iapamwu","wkly state pension income - bracket max value (iapam)"
"1691","iapamwe","wkly state pension income - bracket entry point (iapam)"
"1692","iapamwr","wkly state pension income - bracket result (iapam)"
"1693","iapamfl","fnightly state pension income - bracket min value (iapam)"
"1694","iapamfu","fnightly state pension income - bracket max value (iapam)"
"1695","iapamfe","fnightly state pension income - bracket entry point (iapam)"
"1696","iapamfr","fnightly state pension income - bracket result (iapam)"
"1697","iapamml","mnthly state pension income - bracket min value (iapam)"
"1698","iapammu","mnthly state pension income - bracket max value (iapam)"
"1699","iapamme","mnthly state pension income - bracket entry point (iapam)"
"1700","iapammr","mnthly state pension income - bracket result (iapam)"
"1701","iapamyl","annual state pension income - bracket min value (iapam)"
"1702","iapamyu","annual state pension income - bracket max value (iapam)"
"1703","iapamye","annual state pension income - bracket entry point (iapam)"
"1704","iapamyr","annual state pension income - bracket result (iapam)"
"1705","iapamol","oth pd state pension income - bracket min value (iapam)"
"1706","iapamou","oth pd state pension income - bracket max value (iapam)"
"1707","iapamoe","oth pd state pension income - bracket entry point (iapam)"
"1708","iapamor","oth pd state pension income - bracket result (iapam)"
"1709","iaply","Did you start receiving the state pension in the last year"
"1710","iaplyw","Which month did you start receiving the state pension"
"1711","iaspp","Period code: How much does your spouse receive from the state pension"
"1712","iappam","How much does your spouse receive from the state pension"
"1713","iappawl","wkly spouse's state pension income - bracket min value (iappam)"
"1714","iappawu","wkly spouse's state pension income - bracket max value (iappam)"
"1715","iappawe","wkly spouse's state pension income - bracket entry point (iappam)"
"1716","iappawr","wkly spouse's state pension income - bracket result (iappam)"
"1717","iappafl","fnightly spouse's state pension income - bracket min value (iappam)"
"1718","iappafu","fnightly spouse's state pension income - bracket max value (iappam)"
"1719","iappafe","fnightly spouse's state pension income - bracket entry point (iappam)"
"1720","iappafr","fnightly spouse's state pension income - bracket result (iappam)"
"1721","iappaml","mnthly spouse's state pension income - bracket min value (iappam)"
"1722","iappamu","mnthly spouse's state pension income - bracket max value (iappam)"
"1723","iappame","mnthly spouse's state pension income - bracket entry point (iappam)"
"1724","iappamr","mnthly spouse's state pension income - bracket result (iappam)"
"1725","iappayl","annual spouse's state pension income - bracket min value (iappam)"
"1726","iappayu","annual spouse's state pension income - bracket max value (iappam)"
"1727","iappaye","annual spouse's state pension income - bracket entry point (iappam)"
"1728","iappayr","annual spouse's state pension income - bracket result (iappam)"
"1729","iappaol","oth pd spouse's state pension income - bracket min value (iappam)"
"1730","iappaou","oth pd spouse's state pension income - bracket max value (iappam)"
"1731","iappaoe","oth pd spouse's state pension income - bracket entry point (iappam)"
"1732","iappaor","oth pd spouse's state pension income - bracket result (iappam)"
"1733","iaplyp","Did your spouse start receiving the state pension in the last year"
"1734","iaplw","Which month did your spouse start receiving the state pension"
"1735","iappen","Did respondent (or partnr) receive income from pers/emp pension in last year"
"1736","iappmo","Gross monthly personal/employer pension income: respondent and spouse"
"1737","iappmol","personal or employer pension income - bracket min value (iappmo)"
"1738","iappmou","personal or employer pension income - bracket max value (iappmo)"
"1739","iappmoe","personal or employer pension income - bracket entry point (iappmo)"
"1740","iappmor","personal or employer pension income - bracket result (iappmo)"
"1741","iappei","Gross personal/employer pension income: respondent and spouse"
"1742","iappeil","personal or employer pension income - bracket min value (iappei)"
"1743","iappeiu","personal or employer pension income - bracket max value (iappei)"
"1744","iappeie","personal or employer pension income - bracket entry point (iappei)"
"1745","iappeir","personal or employer pension income - bracket result (iappei)"
"1746","iaanin","Annuity income received in the last year (respondent or spouse)"
"1747","iaaily","Respondent or spouse received annuity income in the last year"
"1748","iaaim","Annuity income received in the last year after tax"
"1749","iaaiml","annuity income (respondent) - bracket min value (iaaim)"
"1750","iaaimu","annuity income (respondent) - bracket max value (iaaim)"
"1751","iaaime","annuity income (respondent) - bracket entry point (iaaim)"
"1752","iaaimr","annuity income (respondent) - bracket result (iaaim)"
"1753","iaaip","Annuity income received in the last year after tax (spouse)"
"1754","iaaipl","annuity income (spouse) - bracket min value (iaaip)"
"1755","iaaipu","annuity income (spouse) - bracket max value (iaaip)"
"1756","iaaipe","annuity income (spouse) - bracket entry point (iaaip)"
"1757","iaaipr","annuity income (spouse) - bracket result (iaaip)"
"1758","iapask","Asking for partner in HH, too? (From partner.iaask)"
"1759","iapspen","Receive any money from a state pension in the last year (From partner iaspen)"
"1760","iapspw","Which of you received the state pension in the last year? (From partner iaspw )"
"1761","iahdbc","Receiving any of these health or disability benefits at the moment ? "
"1762","iahdnib","Health or disability benefits receiving now: Incapacity Benefit"
"1763","iahdnes","Health or disability benefits receiving now: Employment and Support Allowance"
"1764","iahdnsd","Health or disability benefits receiving now: Severe Disablement Allowance"
"1765","iahdnsp","Health or disability benefits receiving now: Statutory Sick Pay"
"1766","iahdnaa","Health or disability benefits receiving now: Attendance Allowance"
"1767","iahdndl","Health or disability benefits receiving now: Disability Living Allowance"
"1768","iahdnii","Health or disability benefits receiving now: Industrial Injuries Disablement"
"1769","iahdnwd","Health or disability benefits receiving now: War Disablement/War Widows Pension"
"1770","iahdnca","Health or disability benefits receiving now: Carer's Allowance"
"1771","iahdn95","Health or disability benefits receiving now: Other disability benefit"
"1772","iahdn96","Health or disability benefits receiving now: None of these"
"1773","iahdnmib","Health or disability benefits receiving now: Incapacity Benefit (merged var)"
"1774","iahdnmes","Health or disability benefits receiving now: Employment and Support Allowance (merged var)"
"1775","iahdnmsd","Health or disability benefits receiving now: Severe Disablement Allowance (merged var)"
"1776","iahdnmsp","Health or disability benefits receiving now: Statutory Sick Pay (merged var)"
"1777","iahdnmaa","Health or disability benefits receiving now: Attendance Allowance (merged var)"
"1778","iahdnmdl","Health or disability benefits receiving now: Disability Living Allowance (merged var)"
"1779","iahdnmii","Health or disability benefits receiving now: Industrial Injuries Disablement (merged var)"
"1780","iahdnmwd","Health or disability benefits receiving now: War Disablement/War Widows Pension (merged var)"
"1781","iahdnmca","Health or disability benefits receiving now: Carer's Allowance (merged var)"
"1782","iahdnm85","Health or disability benefits receiving now: other not codeable (merged var)"
"1783","iahdnm86","Health or disability benefits receiving now: irrelevant response (merged var)"
"1784","iahdnm96","Health or disability benefits receiving now: none of these (merged var)"
"1785","iat","Benefit block type"
"1786","iap","Current incapacity ben (respondent) - period code"
"1787","iaa","Current incapacity ben (respondent) - amount received"
"1788","iaa1wl","wkly current incapcity ben (respondent) - bracket min value (iaa)"
"1789","iaa1wu","wkly current incapcity ben (respondent) - bracket max value (iaa)"
"1790","iaa1we","wkly current incapcity ben (respondent) - bracket entry point (iaa)"
"1791","iaa1wr","wkly current incapcity ben (respondent) - bracket result (iaa)"
