"","name","label"
"999","wpwywmch","Reason for starting work (merged var): bored and wanted a change"
"1000","wpwywmfi","Reason for starting work (merged var): finished studies"
"1001","wpwywmhe","Reason for starting work (merged var): to help out a friend/relative"
"1002","wpwywm85","Reason for starting work (merged var): other answer"
"1003","wpwywm86","Reason for starting work (merged var): irrelevant response"
"1004","wpwyjpa","Reason for taking this job: pay was enough"
"1005","wpwyjho","Reason for taking this job: hours suited me"
"1006","wpwyjti","Reason for taking this job: cld come to &/or leave work at times that suited me"
"1007","wpwyjca","Reason for taking this job: to progress my career"
"1008","wpwyjco","Reason for taking this job: content of job suited me"
"1009","wpwyjbu","Reason for taking this job: started own business/became self-employed"
"1010","wpwyjfb","Reason for taking this job: started work in family business"
"1011","wpwyjon","Reason for taking this job: was only job I could get"
"1012","wpwyjfi","Reason for taking this job: was the first job I found"
"1013","wpwyj95","Reason for taking this job: other"
"1014","wpwyjmpa","Reason for taking this job (merged var): pay was enough"
"1015","wpwyjmho","Reason for taking this job (merged var): hours suited me"
"1016","wpwyjmti","Reason for taking this job (merged var): cld arrive/leave at times that suited"
"1017","wpwyjmca","Reason for taking this job (merged var): to progress my career"
"1018","wpwyjmco","Reason for taking this job (merged var): content of job suited me"
"1019","wpwyjmbu","Reason for taking this job (merged var): started own business/became self-empld"
"1020","wpwyjmfb","Reason for taking this job (merged var): started work in family business"
"1021","wpwyjmon","Reason for taking this job (merged var): was only job I could get"
"1022","wpwyjmfi","Reason for taking this job (merged var): was first job I found"
"1023","wpwyjmlo","Reason for taking this job (merged var): local/nearer to home"
"1024","wpwyjmbc","Reason for taking this job (merged var): better conditiond and benefits"
"1025","wpwyjmto","Reason for taking this job (merged var): co.taken over/departmtal reorganisation"
"1026","wpwyjmch","Reason for taking this job (merged var): bored/wanted a change"
"1027","wpwyjmmo","Reason for taking this job (merged var): needed money/earn extra on retirement"
"1028","wpwyjmhh","Reason for taking this job (merged var): was offered the job/head-hunted"
"1029","wpwyjmph","Reason for taking this job (merged var): less physically demanding/stressful"
"1030","wpwyjmhf","Reason for taking this job (merged var): to help out friend/relative/institution"
"1031","wpwyjm85","Reason for taking this job (merged var): other answer not codeable 1-18"
"1032","wpwyjm86","Reason for taking this job (merged var): irrelevant response"
"1033","wpwyjrea","Main reason for taking this job"
"1034","wpcjob","Description of work as an employee"
"1035","wphjob","Hours worked per week in this job (exc. meal breaks, inc. paid overtime)"
"1036","wphwrk","Hours worked per week inc. doing the books, VAT etc. (self-employed)"
"1037","wpwly","Have you done any regular paid work in last 12 months?"
"1038","wpwlym","Weeks in employment or self-employment in last 12 months (inc. partial weeks)"
"1039","wphly","Number of weeks of paid leave taken in the last 12 months"
"1040","wpwlyy","How much did gross income from work amount to in the last year"
"1041","wpwlyyl","Income from work - bracket min value (wpwlyy)"
"1042","wpwlyyu","Income from work - bracket max value (wpwlyy)"
"1043","wpwlyye","Income from work - bracket entry point (wpwlyy)"
"1044","wpwlyyr","Income from work - bracket result (wpwlyy)"
"1045","wpllsy","When did your last job start? Year"
"1046","wpllsm","When did your last job start? Month"
"1047","wplljy","When did your last job end? Year"
"1048","wplljm","When did your last job end? Month"
"1049","wpystoh","Reasons for stopping work: own ill health or disability"
"1050","wpystti","Reasons for stopping work: work was too tiring/stressful"
"1051","wpystrh","Reasons for stopping work: ill health of friend/relative"
"1052","wpystou","Reasons for stopping work: company went out of business/site closed"
"1053","wpystre","Reasons for stopping work: made redundant/dismissed/had no choice"
"1054","wpystvr","Reasons for stopping work: took voluntary redundancy"
"1055","wpystfi","Reasons for stopping work: couldnt find another job"
"1056","wpystaf","Reasons for stopping work: could afford to stop working"
"1057","wpystfa","Reasons for stopping work: to spend more time with partner/family"
"1058","wpysten","Reasons for stopping work: to enjoy life while still fit and young enough"
"1059","wpystch","Reasons for stopping work: fed up with working and wanted a change"
"1060","wpystpa","Reasons for stopping work: to stop working at same time as spouse/partner"
"1061","wpystyo","Reasons for stopping work: to give young generation a chance"
"1062","wpystomo","Reasons for stopping work: moved to a different area"
"1063","wpyst95","Reasons for stopping work: other reason"
"1064","wpystmoh","Reasons for stopping work (merged var): own ill health or disability"
"1065","wpystmti","Reasons for stopping work (merged var): work was too tiring/stressful"
"1066","wpystmrh","Reasons for stopping work (merged var): ill health of friend/relative"
"1067","wpystmou","Reasons for stopping work (merged var): company went out of business/site closed"
"1068","wpystmre","Reasons for stopping work (merged var): made redundant/dismissed/had no choice"
"1069","wpystmvr","Reasons for stopping work (merged var): took voluntary redundancy"
"1070","wpystmfi","Reasons for stopping work (merged var): couldnt find another job"
"1071","wpystmaf","Reasons for stopping work (merged var): could afford to stop working"
"1072","wpystmfa","Reasons for stopping work (merged var): to spend more time with partner/family"
"1073","wpystmen","Reasons for stopping work (merged var): to enjoy life while still fit and young"
"1074","wpystmch","Reasons for stopping work (merged var): fed up with working and wanted a change"
"1075","wpystmpa","Reasons for stopping work (merged var): to stop working at same time as partner"
"1076","wpystmyo","Reasons for stopping work (merged var): to give young generation a chance"
"1077","wpystmmo","Reasons for stopping work (merged var): moved to a different area"
"1078","wpystmco","Reasons for stopping work (merged var): contract ran out"
"1079","wpystmag","Reasons for stopping work (merged var): reached retirement age"
"1080","wpystmst","Reasons for stopping work (merged var): wanted to study"
"1081","wpystm85","Reasons for stopping work (merged var): other answer not codeable 1-17"
"1082","wpystm86","Reasons for stopping work (merged var): irrelevant response"
"1083","wpystpm","What was your main reason for stopping work?"
"1084","wpnchph","Ways work could have changed: less physically demanding"
"1085","wpnchme","Ways work could have changed: less mentally demanding/stressful"
"1086","wpnchhr","Ways work could have changed: fewer hours/job sharing"
"1087","wpnchfl","Ways work could have changed: more flexible hours"
"1088","wpnchho","Ways work could have changed: working from home sometimes"
"1089","wpnchad","Ways work could have changed: special equipment/workplace adaptation"
"1090","wpnch96","Ways work could have changed: none of these"
"1091","wpnchgn","Would anything else have enabled you to stay with this employer?"
"1092","wpnchmph","Ways work could have changed: less physically demanding (merged var)"
"1093","wpnchmme","Ways work could have changed: less mentally demanding/stressful (merged var)"
"1094","wpnchmhr","Ways work could have changed: fewer hours/job sharing (merged var)"
"1095","wpnchmfl","Ways work could have changed: more flexible hours (merged var)"
"1096","wpnchmho","Ways work could have changed: working from home sometimes (merged var)"
"1097","wpnchmad","Ways work could have changed:special equipment/workplace adaptation (merged var)"
"1098","wpnchmco","Ways work could have changed: none of these (merged var)"
"1099","wpnchm85","Ways work could have changed: other answer - not codeable 1-7 (merged var)"
"1100","wpnchm86","Ways work could have changed: irrelevant response (merged var)"
"1101","wpnchm96","Ways work could have changed: none of these (merged var)"
"1102","wpnchgo","Did your employer offer to change your job in any of these ways?"
"1103","wpnchga","Did you ask your employer to change your job in any of these ways?"
"1104","wpnchbph","In what ways did you ask to change your job: less physically demanding"
"1105","wpnchbme","In what ways did you ask to change your job: less mentally demanding/stressful"
"1106","wpnchbhr","In what ways did you ask to change your job: fewer hours/job sharing"
"1107","wpnchbfl","In what ways did you ask to change your job: more flexible hours"
"1108","wpnchbho","In what ways did you ask to change your job: working from home sometimes"
"1109","wpnchbad","In what ways did you ask to change your job: special equipment/adaptation"
"1110","wpnchb85","In what ways did you ask to change your job: none of these"
"1111","wpncbmph","Ways in which asked to change job: less physically demanding (merged var)"
"1112","wpncbmme","Ways in which asked to change job: less mentally demanding/stressful(merged var)"
"1113","wpncbmhr","Ways in which asked to change job: fewer hours/job sharing (merged var)"
"1114","wpncbmfl","Ways in which asked to change job: more flexible hours (merged var)"
"1115","wpncbmho","Ways in which asked to change job: working from home sometimes (merged var)"
"1116","wpncbmad","Ways in which asked to change job: special equipt/workplace adapt (merged var)"
"1117","wpncbmco","Ways in which asked to change job: change conditions/responsibilities(mergedvar)"
"1118","wpncbm85","Ways in which asked to change job: other (merged var)"
"1119","wpncbm86","In what ways did you ask to change your job: irrelevant response (merged var)"
"1120","wpoj","Did you have another job before this one?"
"1121","wpowb","Were you working in this job at the time of the last interview?"
"1122","wplpsy","Year job started"
"1123","wplpsm","Month job started"
"1124","wplpey","Year job ended"
"1125","wplpem","Month job ended"
"1126","wpoj2","Did you have another job before this one?"
"1127","wpowb2","Were you working in this job at the time of the last interview?"
"1128","wplpsy2","Year job started"
"1129","wplpsm2","Month job started"
"1130","wplpey2","Year job ended"
"1131","wplpem2","Month job ended"
"1132","wpoj3","Did you have another job before this one?"
"1133","wpowb3","Were you working in this job at the time of the last interview?"
"1134","wplpsy3","Year job started"
"1135","wplpsm3","Month job started"
"1136","wplpey3","Year job ended"
"1137","wplpem3","Month job ended"
"1138","wpoj4","Did you have another job before this one?"
"1139","wpowb4","Were you working in this job at the time of the last interview?"
"1140","wplpsy4","Year job started"
"1141","wplpsm4","Month job started"
"1142","wplpey4","Year job ended"
"1143","wplpem4","Month job ended"
"1144","wpoj5","Did you have another job before this one?"
"1145","wpowb5","Were you working in this job at the time of the last interview?"
"1146","wplpsy5","Year job started"
"1147","wplpsm5","Month job started"
"1148","wplpey5","Year job ended"
"1149","wplpem5","Month job ended"
"1150","wpnic","Do you currently pay National Insurance conts (inc any paid on your behalf)?"
"1151","wpnice","Ever paid National Insurance conts (inc any that have been paid on your behalf)?"
"1152","wpnimw","Ever paid NI conts at reduced rate for married women (known as the half stamp)"
"1153","wplimwk","Health problem limits the kind/amount of work you can do in your current job"
"1154","wpchdph","Ways work has changed: less physically demanding"
"1155","wpchdme","Ways work has changed: less mentally demanding/stressful"
"1156","wpchdhr","Ways work has changed: fewer hours/job sharing"
"1157","wpchdfl","Ways work has changed: more flexible hours"
"1158","wpchdho","Ways work has changed: working from home sometimes"
"1159","wpchdad","Ways work has changed: special equipment/workplace adaptation"
"1160","wpchd96","Ways work has changed: none of these"
"1161","wpchgdn","Would anything else enable you to stay with this employer?"
"1162","wpchdmph","Ways work has changed: less physically demanding (merged var)"
"1163","wpchdmme","Ways work has changed: less mentally demanding/stressful (merged var)"
"1164","wpchdmhr","Ways work has changed: fewer hours/job sharing (merged var)"
"1165","wpchdmfl","Ways work has changed: more flexible hours (merged var)"
"1166","wpchdmho","Ways work has changed: working from home sometimes (merged var)"
"1167","wpchdmad","Ways work has changed: special equipment/workplace adaptation (merged var)"
"1168","wpchdmco","Ways work has changed: change in conditions or job responsibilities (merged var)"
"1169","wpchdm85","Ways work has changed: other answer - not codeable 1-7 (merged var)"
"1170","wpchdm86","Ways work has changed: iIrrelevant response (merged var)"
"1171","wpchdm96","Ways work has changed: none of these (merged var)"
"1172","wpchlph","Ways you would like work to change: less physically demanding"
"1173","wpchlme","Ways you would like work to change: less mentally demanding/stressful"
"1174","wpchlhr","Ways you would like work to change: fewer hours/job sharing"
"1175","wpchlfl","Ways you would like work to change: more flexible hours"
"1176","wpchlho","Ways you would like work to change: working from home sometimes"
"1177","wpchlad","Ways you would like work to change: special equipment/workplace adaptation"
"1178","wpchl95","Ways you would like work to change: other answer"
"1179","wpchl96","Ways you would like work to change: none of these"
"1180","wpchlmph","Ways you would like work to change: less physically demanding (merged var)"
"1181","wpchlmme","Ways you would like work to change: less demanding/stressful (merged var)"
"1182","wpchlmhr","Ways you would like work to change: fewer hours/job sharing (merged var)"
"1183","wpchlmfl","Ways you would like work to change: more flexible hours (merged var)"
"1184","wpchlmho","Ways you would like work to change: working from home sometimes (merged var)"
"1185","wpchlmad","Ways you would like work to change: special equipment/adaptation (merged var)"
"1186","wpchlm85","Ways you would like work to change: other answer - not codeable 1-6 (merged var)"
"1187","wpchlm86","Ways you would like work to change: irrelevant response (merged var)"
"1188","wpchlm96","Ways you would like work to change: none of these (merged var)"
"1189","wpochg","Has your employer offered to change your job in any of these ways?"
"1190","wpachg","Have you asked your employer to change your job in any of these ways?"
"1191","wpbchph","In what ways did you ask to change your job: less physically demanding"
"1192","wpbchme","In what ways did you ask to change your job: less mentally demanding/stressful"
"1193","wpbchhr","In what ways did you ask to change your job: fewer hours/job sharing"
"1194","wpbchfl","In what ways did you ask to change your job: more flexible hours"
"1195","wpbchho","In what ways did you ask to change your job: working from home sometimes"
"1196","wpbchad","In what ways did you ask to change your job: special equipt/workplace adaptation"
"1197","wpbch95","In what ways did you ask to change your job: other"
"1198","wplnj","Are you currently looking for a new job?"
"1199","wpwynoh","Reasons for trying to leave current job: own ill health or disability"
"1200","wpwynti","Reasons for trying to leave current job: job too tiring/stressful"
"1201","wpwynrh","Reasons for trying to leave current job: ill health of friend/relative"
"1202","wpwynou","Reasons for trying to leave current job: company going out of business/closing"
"1203","wpwynre","Reasons for trying to leave current job: being made redundant/dismissed"
"1204","wpwynvr","Reasons for trying to leave current job: taking voluntary redundancy"
"1205","wpwynfa","Reasons for trying to leave current job: to spend more time with partner/family"
"1206","wpwynch","Reasons for trying to leave current job: fed up with job and want a change"
"1207","wpwynem","Reasons for trying to leave current job: fed up with employer/colleagues"
"1208","wpwynca","Reasons for trying to leave current job: to progress my career"
"1209","wpwynea","Reasons for trying to leave current job: to earn more money"
"1210","wpwynmo","Reasons for trying to leave current job: moving to a different area"
"1211","wpwyn85","Reasons for trying to leave current job: other reason"
"1212","wpwynmoh","Reasons for trying to leave current job: own ill health/disability (merged var)"
"1213","wpwynmti","Reasons for trying to leave current job: job too tiring/stressful (merged var)"
"1214","wpwynmrh","Reasons for trying to leave current job: ill health friend/relative (merged var)"
"1215","wpwynmou","Reasons for trying to leave current job: going out business/closing (merged var)"
"1216","wpwynmre","Reasons for trying to leave current job: made redundant/dismissed (merged var)"
"1217","wpwynmvr","Reasons for trying to leave current job:taking voluntary redundancy (merged var)"
"1218","wpwynmfa","Reasons for trying to leave current job: spend time partner/family (merged var)"
"1219","wpwynmch","Reasons for trying to leave current job: fed up w/ job, want change (merged var)"
"1220","wpwynmem","Reasons for trying to leave current job: fed up employer/colleagues (merged var)"
"1221","wpwynmca","Reasons for trying to leave current job: to progress my career (merged var)"
"1222","wpwynmea","Reasons for trying to leave current job: to earn more money (merged var)"
"1223","wpwynmmo","Reasons for trying to leave current job: moving to a different area (merged var)"
"1224","wpwynmco","Reasons for trying to leave current job: contract running out/temp (merged var)"
"1225","wpwynmor","Reasons for trying to leave current job:: company reorg/management (merged var)"
"1226","wpwynmde","Reasons for trying to leave current job:: not challenging/demading (merged var)"
"1227","wpwynmlh","Reasons for trying to leave current job:: looking for longer hours (merged var)"
"1228","wpwynmlo","Reasons for trying to leave current job:wants job local/nearer home (merged var)"
"1229","wpwynmab","Reasons for trying to leave current job:: planning to go abroad (merged var)"
"1230","wpwynm85","Reasons for trying to leave current job: other answer not codeable (merged var)"
"1231","wpwynm86","Reasons for trying to leave current job:: irrelevant response (merged var)"
"1232","wpmynj","Main reason for trying to leave current job"
"1233","wplchph","Ways would like current job to change: less physically demanding"
"1234","wplchme","Ways would like current job to change: less mentally demanding/stressful"
"1235","wplchhr","Ways would like current job to change: fewer hours/job sharing"
"1236","wplchfl","Ways would like current job to change: more flexible hours"
"1237","wplchho","Ways would like current job to change: working from home sometimes"
"1238","wplchad","Ways would like current job to change: special equipment/workplace adaptation"
"1239","wplch95","Ways would like current job to change: other answer"
"1240","wplch96","Ways would like current job to change: none of these"
"1241","wplchmph","Ways would like current job to change: less physically demanding (merged var)"
"1242","wplchmme","Ways would like current job to change: less demanding/stressful (merged var)"
"1243","wplchmhr","Ways would like current job to change: fewer hours/job sharing (merged var)"
"1244","wplchmfl","Ways would like current job to change: more flexible hours (merged var)"
"1245","wplchmho","Ways would like current job to change: working from home sometimes (merged var)"
"1246","wplchmad","Ways would like current job to change: spec equipt/workplace adapt (merged var)"
"1247","wplchmlo","Ways would like current job to change: local/nearer to home (merged var)"
"1248","wplchmsa","Ways would like current job to change: higher salary (merged var)"
"1249","wplchmbo","Ways would like current job to change: new boss/change in managem't (merged var)"
"1250","wplchmco","Ways would like current job to change: better employment benefits (merged var)"
"1251","wplchmde","Ways would like current job to change: challenging/demanding role (merged var)"
"1252","wplchmlh","Ways would like current job to change: longer hours (merged var)"
"1253","wplchmrt","Ways would like current job to change: none, want to retire soon (merged var)"
"1254","wplchm85","Ways would like current job to change: other answer - not codeable (merged var)"
"1255","wplchm86","Ways would like current job to change: irrelevant response (merged var)"
"1256","wpnlksu","Reasons for staying in current job: could not get another job that would suit me"
"1257","wpnlkdi","Reasons for staying in current job: difficult/time-consuming to look for another"
"1258","wpnlkpa","Reasons for staying in current job: pay in current job"
"1259","wpnlkrt","Reasons for staying in current job: retiring soon, not worth looking for another"
"1260","wpnlkpe","Reasons for staying in current job: pension scheme in current job"
"1261","wpnlklo","Reasons for staying in current job: no other suitable jobs in local area"
"1262","wpnlk95","Reasons for staying in current job: other reason"
"1263","wpnlkmsu","Reasons for staying in current job:could not get one that would suit (mergedvar)"
"1264","wpnlkmdi","Reasons for staying in current job: difficult/time-consuming to look (mergedvar)"
"1265","wpnlkmpa","Reasons for staying in current job: pay in current job (merged var)"
"1266","wpnlkmrt","Reasons for staying in current job: retiring soon, not worth looking (mergedvar)"
"1267","wpnlkmpe","Reasons for staying in current job: pension scheme in current job (merged var)"
"1268","wpnlkmlo","Reasons for staying in current job: no other suitable in local area (merged var)"
"1269","wpnlkmen","Reasons for staying in current job :enjoyment/job satisfaction (merged var)"
"1270","wpnlkmcm","Reasons for staying in current job: commitment own busi/family busi (merged var)"
"1271","wpnlkmac","Reasons for staying in current job: keep mind active/exercise (merged var)"
"1272","wpnlkmde","Reasons for staying in current job: not too demanding or stressful (merged var)"
"1273","wpnlkmco","Reasons for staying in current job: convenient location/nearer home (merged var)"
"1274","wpnlkmfi","Reasons for staying in current job: financial security/good money (merged var)"
"1275","wpnlkmcn","Reasons for staying in current job: good employment condns/benefits (merged var)"
"1276","wpnlkmhr","Reasons for staying in current job: suitable hours (merged var)"
"1277","wpnlkmse","Reasons for staying in current job:own boss/work for relative/friend (mergedvar)"
"1278","wpnlkmfr","Reasons for staying in current job:friends there/gets on with others (mergedvar)"
"1279","wpnlkmno","Reasons for staying in current job: not staying/redundant/retired (merged var)"
"1280","wpnlkm85","Reasons for staying in current job: other answer - not codeable (merged var)"
"1281","wpnlkm86","Reasons for staying in current job: irrelevant response (merged var)"
"1282","wpspay","Are you currently receiving sick pay from an employer?"
"1283","wpotp","Gross earned income (inc bonuses, tips, commissions): period"
"1284","wpaotp","Gross earned income (inc bonuses, tips, commissions): amount"
"1285","wpaotwl","Wkly gross earned income - bracket min value (wpaotp)"
"1286","wpaotwu","Wkly gross earned income - bracket max value (wpaotp)"
"1287","wpaotwe","Wkly gross earned income - bracket entry point (wpaotp)"
"1288","wpaotwr","Wkly gross earned income - bracket result (wpaotp)"
"1289","wpaotfl","Fnightly gross earned income - bracket min value (wpaotp)"
"1290","wpaotfu","Fnightly gross earned income - bracket max value (wpaotp)"
"1291","wpaotfe","Fnightly gross earned income - bracket entry point (wpaotp)"
"1292","wpaotfr","Fnightly gross earned income - bracket result (wpaotp)"
"1293","wpaotml","Mnthly gross earned income - bracket min value (wpaotp)"
"1294","wpaotmu","Mnthly gross earned income - bracket max value (wpaotp)"
"1295","wpaotme","Mnthly gross earned income - bracket entry point (wpaotp)"
"1296","wpaotmr","Mnthly gross earned income - bracket result (wpaotp)"
"1297","wpaotyl","Annual gross earned income - bracket min value (wpaotp)"
"1298","wpaotyu","Annual gross earned income - bracket max value (wpaotp)"
"1299","wpaotye","Annual gross earned income - bracket entry point (wpaotp)"
"1300","wpaotyr","Annual gross earned income - bracket result (wpaotp)"
"1301","wpaotol","Oth pd gross earned income - bracket min value (wpaotp)"
"1302","wpaotou","Oth pd gross earned income - bracket max value (wpaotp)"
"1303","wpaotoe","Oth pd gross earned income - bracket entry point (wpaotp)"
"1304","wpaotor","Oth pd gross earned income - bracket result (wpaotp)"
"1305","wpperi","Take-home pay last time (after tax, NI, pensions, union dues etc): period"
"1306","wpslip","Do you have your last payslip which you could consult?"
"1307","wpthp","Take-home pay last time (after tax, NI, pensions, union dues etc): amount"
"1308","wpthpwl","Wkly take home pay - bracket min value (wpthp)"
"1309","wpthpwu","Wkly take home pay - bracket max value (wpthp)"
"1310","wpthpwe","Wkly take home pay - bracket entry point (wpthp)"
"1311","wpthpwr","Wkly take home pay - bracket result (wpthp)"
"1312","wpthpfl","Fnightly take home pay - bracket min value (wpthp)"
"1313","wpthpfu","Fnightly take home pay - bracket max value (wpthp)"
"1314","wpthpfe","Fnightly take home pay - bracket entry point (wpthp)"
"1315","wpthpfr","Fnightly take home pay - bracket result (wpthp)"
"1316","wpthpml","Mnthly take home pay - bracket min value (wpthp)"
"1317","wpthpmu","Mnthly take home pay - bracket max value (wpthp)"
"1318","wpthpme","Mnthly take home pay - bracket entry point (wpthp)"
"1319","wpthpmr","Mnthly take home pay - bracket result (wpthp)"
"1320","wpthpyl","Annual take home pay - bracket min value (wpthp)"
"1321","wpthpyu","Annual take home pay - bracket max value (wpthp)"
"1322","wpthpye","Annual take home pay - bracket entry point (wpthp)"
"1323","wpthpyr","Annual take home pay - bracket result (wpthp)"
"1324","wpthpol","Oth pd take home pay - bracket min value (wpthp)"
"1325","wpthpou","Oth pd take home pay - bracket max value (wpthp)"
"1326","wpthpoe","Oth pd take home pay - bracket entry point (wpthp)"
"1327","wpthpor","Oth pd take home pay - bracket result (wpthp)"
"1328","wpthl","Is this your usual take-home pay?"
"1329","wpup","Usual take-home pay: period"
"1330","wpupa","Usual take-home pay: amount"
"1331","wpupawl","Wkly usual take home pay - bracket min value (wpupa)"
"1332","wpupawu","Wkly usual take home pay - bracket max value (wpupa)"
"1333","wpupawe","Wkly usual take home pay - bracket entry point (wpupa)"
"1334","wpupawr","Wkly usual take home pay - bracket result (wpupa)"
"1335","wpupafl","Fnightly usual take home pay - bracket min value (wpupa)"
"1336","wpupafu","Fnightly usual take home pay - bracket max value (wpupa)"
"1337","wpupafe","Fnightly usual take home pay - bracket entry point (wpupa)"
"1338","wpupafr","Fnightly usual take home pay - bracket result (wpupa)"
"1339","wpupaml","Mnthly usual take home pay - bracket min value (wpupa)"
"1340","wpupamu","Mnthly usual take home pay - bracket max value (wpupa)"
"1341","wpupame","Mnthly usual take home pay - bracket entry point (wpupa)"
"1342","wpupamr","Mnthly usual take home pay - bracket result (wpupa)"
"1343","wpupayl","Annual usual take home pay - bracket min value (wpupa)"
"1344","wpupayu","Annual usual take home pay - bracket max value (wpupa)"
"1345","wpupaye","Annual usual take home pay - bracket entry point (wpupa)"
"1346","wpupayr","Annual usual take home pay - bracket result (wpupa)"
"1347","wpupaol","Oth pd usual take home pay - bracket min value (wpupa)"
"1348","wpupaou","Oth pd usual take home pay - bracket max value (wpupa)"
"1349","wpupaoe","Oth pd usual take home pay - bracket entry point (wpupa)"
"1350","wpupaor","Oth pd usual take home pay - bracket result (wpupa)"
"1351","wppaya","Interviewer: How accurate do you think the answers given by respondent were?"
"1352","wpcret","Is there a compulsory retirement age at your current job?"
"1353","wpcrage","What is the compulsory retirement age?"
"1354","wpcretl","Would you like to work beyond the compulsory retirement age if employer let you?"
"1355","wpir","Are annual business accounts prepared for the Inland Revenue for tax purposes?"
"1356","wpap","Are you working on your own account or are you in partnership with someone else?"
"1357","wprair","Start of most recent period for which accounts prepared for Inland Revenue: year"
"1358","wpraim","Start of most recent period for which accounts prepared for Inland Revenue: mnth"
"1359","wpraey","End of most recent period for which accounts prepared for Inland Revenue: year"
"1360","wpraem","End of most recent period for which accounts prepared for Inland Revenue: month"
"1361","wpprof","Amount of own share of profit/loss figure shown on accounts for this period"
"1362","wpprofl","Self-employment profit (loss) last month - bracket min value (wpprof)"
"1363","wpprofu","Self-employment profit (loss) last month - bracket max value (wpprof)"
"1364","wpprofe","Self-employment profit (loss) last month - bracket entry point (wpprof)"
"1365","wpprofr","Self-employment profit (loss) last month - bracket result (wpprof)"
"1366","wppl","Does this amount refer to a profit or loss?"
"1367","wpbdt","Is that figure before deduction of income tax?"
"1368","wpbdni","Is that figure before deduction of National Insurance?"
"1369","wpbi","Avg income from business (after paying for materials/equipment/goods): period"
"1370","wpbiwa","Avg weekly income from business over last 12 months"
"1371","wpbiwal","Average weekly income from business in last year - bracket min value (wpbiwa)"
"1372","wpbiwau","Average weekly income from business in last year - bracket max value (wpbiwa)"
"1373","wpbiwae","Average weekly income from business in last year - bracket entry point (wpbiwa)"
"1374","wpbiwar","Average weekly income from business in last year - bracket result (wpbiwa)"
"1375","wpbima","Avg monthly income from business over last 12 months"
"1376","wpbimal","Average monthly income from business in last year - bracket min value (wpbima)"
"1377","wpbimau","Average monthly income from business in last year - bracket max value (wpbima)"
"1378","wpbimae","Average monthly income from business in last year - bracket entry point (wpbima)"
"1379","wpbimar","Average monthly income from business in last year - bracket result (wpbima)"
"1380","wpbusv","About how much is your share of the business worth?"
"1381","wpbusvl","Value of own share of business - bracket min value (wpbusv)"
"1382","wpbusvu","Value of own share of business - bracket max value (wpbusv)"
"1383","wpbusve","Value of own share of business - bracket entry point (wpbusv)"
"1384","wpbusvr","Value of own share of business - bracket result (wpbusv)"
"1385","wpmoj","Do you earn money from [work apart from main job/work done from time to time]?"
"1386","wphmsj","How many hrs a mnth usually worked in these jobs (exc meal breaks, inc overtime)"
"1387","wpesj","Net income from these other jobs in the last month"
"1388","wpesjl","Net income from these other jobs in the last month - bracket min value (wpesj)"
"1389","wpesju","Net income from these other jobs in the last month - bracket max value (wpesj)"
"1390","wpesje","Net income from these other jobs in the last month - bracket entry point (wpesj)"
"1391","wpesjr","Net income from these other jobs in the last month - bracket result (wpesj)"
"1392","wpesjm","Average net monthly income from other jobs"
"1393","wpesjml","Monthly average net income from other jobs - bracket min value (wpesjm)"
"1394","wpesjmu","Monthly average net income from other jobs - bracket max value (wpesjm)"
"1395","wpesjme","Monthly average net income from other jobs - bracket entry point (wpesjm)"
"1396","wpesjmr","Monthly average net income from other jobs - bracket result (wpesjm)"
"1397","wpbus","Apart from anything already mentioned, do you own all or part of a business?"
"1398","wpvbus","About how much is your share of this business worth?"
"1399","wpvbusl","Value of own share of other business - bracket min value (wpvbus)"
"1400","wpvbusu","Value of own share of other business - bracket max value (wpvbus)"
"1401","wpvbuse","Value of own share of other business - bracket entry point (wpvbus)"
"1402","wpvbusr","Value of own share of other business - bracket result (wpvbus)"
"1403","wpbps","Does your current employer offer pension scheme which you are entitled to join?"
"1404","wpps","Are you a member of this pension scheme?"
"1405","wpmore","Apart from state pensions, do you have/have you had any other pension schemes?"
"1406","wpnpens","Derived: number of private pensions mentioned"
"1407","wprpens","Derived: number of pension mentioned from which income not currently received"
"1408","wpanyp","Does your employer offer a pension scheme to any employees?"
"1409","wppsot","Why not a member of employer scheme: preferred or had other arrangement"
"1410","wppsex","Why not a member of employer scheme: expected to move job"
"1411","wppsaf","Why not a member of employer scheme: couldn’t afford payments"
"1412","wppsel","Why not a member of employer scheme: not eligible to join"
"1413","wpps95","Why not a member of employer scheme: other reason"
"1414","wppsmot","Why not a member of employer scheme (merged var): preferred/had other arrangemt"
"1415","wppsmex","Why not a member of employer scheme (merged var): expected to move job"
"1416","wppsmaf","Why not a member of employer scheme (merged var): couldn’t afford payments"
"1417","wppsmel","Why not a member of employer scheme (merged var): not eligible to join"
"1418","wppsmal","Why not a member of employer scheme (merged var): already have another pension"
"1419","wppsmag","Why not a member of employer scheme (merged var): too old so not worth it"
"1420","wppsmhr","Why not a member of employer scheme (merged var): work parttime so not worth it"
"1421","wppsmdl","Why not a member of employer scheme (merged var): didn’t like/understand scheme"
"1422","wppsm85","Why not a member of employer scheme (merged var): other answer"
"1423","wppsm86","Why not a member of employer scheme (merged var): irrelevant response"
"1424","wppsm96","Why not a member of employer scheme (merged var): other reason"
"1425","wpec","If you joined, would your employer make contributions to this pension scheme?"
"1426","wpeca","Would this be automatic or at employers discretion?"
"1427","wpexw","Expect to get pension from scheme that former spouse/civil partner contrib. to?"
