"","name","label"
"1884","wppyrwr","Wkly amount received from pension (1st pension) - bracket result (wppyr)"
"1885","wppyrfl","Fnightly amount received from pension (1st pension) - bracket min value (wppyr)"
"1886","wppyrfu","Fnightly amount received from pension (1st pension) - bracket max value (wppyr)"
"1887","wppyrfe","Fnghtly amount received from pension (1st pension) - bracket entry point (wppyr)"
"1888","wppyrfr","Fnightly amount received from pension (1st pension) - bracket result (wppyr)"
"1889","wppyrml","Mnthly amount received from pension (1st pension) - bracket min value (wppyr)"
"1890","wppyrmu","Mnthly amount received from pension (1st pension) - bracket max value (wppyr)"
"1891","wppyrme","Mnthly amount received from pension (1st pension) - bracket entry point (wppyr)"
"1892","wppyrmr","Mnthly amount received from pension (1st pension) - bracket result (wppyr)"
"1893","wppyryl","Annual amount received from pension (1st pension) - bracket min value (wppyr)"
"1894","wppyryu","Annual amount received from pension (1st pension) - bracket max value (wppyr)"
"1895","wppyrye","Annual amount received from pension (1st pension) - bracket entry point (wppyr)"
"1896","wppyryr","Annual amount received from pension (1st pension) - bracket result (wppyr)"
"1897","wppyrol","Oth pd amount received from pension (1st pension) - bracket min value (wppyr)"
"1898","wppyrou","Oth pd amount received from pension (1st pension) - bracket max value (wppyr)"
"1899","wppyroe","Oth pd amount received from pension (1st pension) - bracket entry point (wppyr)"
"1900","wppyror","Oth pd amount received from pension (1st pension) - bracket result (wppyr)"
"1901","wptax","Is pension income reported before or after tax? (1st pension)"
"1902","wpnew","Is this pension paid to you by your current employer? (1st pension)"
"1903","wplups","Have you received a lump sum from this pension scheme? (1st pension)"
"1904","wplupa","Value of lump sum received (1st pension)"
"1905","wplual","Value of lump sum received (1st pension) - bracket min value (wplumpa)"
"1906","wpluau","Value of lump sum received (1st pension) - bracket max value (wplumpa)"
"1907","wpluae","Value of lump sum received (1st pension) - bracket entry point (wplumpa)"
"1908","wpluar","Value of lump sum received (1st pension) - bracket result (wplumpa)"
"1909","wptakp","Have you taken your pension as… (1st pension)"
"1910","wpincd","Annual amount withdrawn from pension through income drawdown (1st pension)"
"1911","wpincdl","Annual amount withdrawn from pension (1st pension) - bracket min value (wpincd)"
"1912","wpincdu","Annual amount withdrawn from pension (1st pension) - bracket max value (wpincd)"
"1913","wpincde","Annual amount withdrawn from pension (1st pension) - bracket entry pnt (wpincd)"
"1914","wpincdr","Annual amount withdrawn from pension (1st pension) - bracket result (wpincd)"
"1915","wpifsno","Source of information on pension (1st pension): no information"
"1916","wpifsem","Source of information on pension (1st pension): employer"
"1917","wpifsre","Source of information on pension (1st pension): pension scheme reports"
"1918","wpifsco","Source of information on pension (1st pension): workmates"
"1919","wpifspr","Source of information on pension (1st pension): financial press"
"1920","wpifsac","Source of information on pension (1st pension): accountant"
"1921","wpifsfa","Source of information on pension (1st pension): independent financial advisor"
"1922","wpifsrp","Source of information on pension (1st pension): insurance/pension representative"
"1923","wpifs95","Source of information on pension (1st pension): other"
"1924","wpfinf","Have you recd enough info about expected pension at retirement? (1st pension)"
"1925","wpbpsp","Does your employer offer a pension scheme which you are entitled to join?"
"1926","wppspc","Are you a member of this pension scheme?"
"1927","wpmorp","Apart from state pensions, do you have any other pension schemes?"
"1928","wpffpent2","Fed forward pension 2: Pension type"
"1929","wpffdcdb2","Fed forward pension 2: DB or DC employer scheme"
"1930","wpffcur2","Fed forward pension 2: Current or past pension"
"1931","wpffrec2","Fed forward pension 2: receiving or not receiving (past schemes only)"
"1932","wpffybs2","Fed forward pension 2: Number of years in scheme"
"1933","wppent2","What type of pension is this? (2nd pension)"
"1934","wpnewp2","Is this a new pension? (2nd pension)"
"1935","wpprev2","Does respondent remember 2nd pension fed forward from last interview?"
"1936","wpcurr2","You [or employer] curr contrib (or cld contrib) to this scheme (2nd pension)"
"1937","wplftp2ch","Why no longer a member of this pension scheme (2nd pension): changed employer"
"1938","wplftp2of","Why no longer a member of this pension scheme (2nd pension): no longer offered"
"1939","wplftp2el","Why no longer a member of this pension scheme (2nd pension): no longer eligible"
"1940","wplftp2af","Why no longer a member of this pension scheme (2nd pension): couldnt afford it"
"1941","wplftp2rt","Why no longer a member of this pension scheme (2nd pension): retired"
"1942","wplftp2re","Why no longer a member of this pension scheme (2nd pension): receiving pension"
"1943","wplftp295","Why no longer a member of this pension scheme (2nd pension): other reason"
"1944","wprec2","Are you [still] receiving a pension from this scheme? (2nd pension)"
"1945","wprghx2","What done if not receiving pension (2nd pension)"
"1946","wpcurp2","Derived: is pension a current or a past scheme? (2nd pension)"
"1947","wpsrul2","Have any of the pension scheme rules changed since last interview? (2nd pension)"
"1948","wpdps2","Is your pension defined contribution (DC) or defined benefit (DB)? (2nd pension)"
"1949","wpdcdb2","Derived: DC or DB pension (2nd pension)"
"1950","wpcos2","Is the pension scheme contracted out? (2nd pension)"
"1951","wpnra2","Is there a Normal Retirement Age or normal period of service? (2nd pension)"
"1952","wpbtha2","What is the Normal Retirement Age? (2nd pension)"
"1953","wpbthp2","What is the period of service after which members can retire? (2nd pension)"
"1954","wpera2","Does the scheme have an early retirement age? (2nd pension)"
"1955","wpyaer2","Youngest age that could take early retirement from scheme (2nd pension)"
"1956","wpdesp2","Measure of salary used to calculate pension benefits (2nd pension)"
"1957","wpfsap2","What fraction added to final pension for each year of service? (2nd pension)"
"1958","wpplp2","Will pension go up faster than prices after retirement? (2nd pension)"
"1959","wpplph2","Will this be… (2nd pension)"
"1960","wplump2","Size of lump sum expected on retirement (2nd pension)"
"1961","wplum2l","Lump sum expected on retirement (2nd pension) - bracket min value (wplump)"
"1962","wplum2u","Lump sum expected on retirement (2nd pension) - bracket max value (wplump)"
"1963","wplum2e","Lump sum expected on retirement (2nd pension) - bracket entry point (wplump)"
"1964","wplum2r","Lump sum expected on retirement (2nd pension) - bracket result (wplump)"
"1965","wpptp2","Expected value of pension when retire: % of salary or annual amt? (2nd pension)"
"1966","wppsal2","Expected income from pension: percentage of salary (2nd pension)"
"1967","wpasal2","Expected income from pension: annual income (2nd pension)"
"1968","wpasa2l","Expected income from pension: annual (2nd pension) - bracket min value (wpasal)"
"1969","wpasa2u","Expected income from pension: annual (2nd pension) - bracket max value (wpasal)"
"1970","wpasa2e","Expected income from pension: annual (2nd pension) - bracket entry pnt (wpasal)"
"1971","wpasa2r","Expected income from pension: annual (2nd pension) - bracket result (wpasal)"
"1972","wpybs2","How many years have you belonged to this pension scheme? (2nd pension)"
"1973","wperc2","Does employer require you to make a contribution to this scheme? (2nd pension)"
"1974","wpmc2","What is min contribution you have to make: % salary or £ amount (2nd pension)"
"1975","wpmca2","Minimum contribution to pension: amount (2nd pension)"
"1976","wpperc2","Minimum contribution to pension: period covered (2nd pension)"
"1977","wpmfrc2","Minimum contribution to pension: % of salary (2nd pension)"
"1978","wpacon2","Do you make additional contributions to your pension through… (2nd pension)"
"1979","wpady2","How many added years did you get in the last 12 months? (2nd pension)"
"1980","wpmmin2","Do you usually contribute more than the minimum contribution? (2nd pension)"
"1981","wpacoa2","How much contribute in [additional conts above the minimum/AVCs]? (2nd pension)"
"1982","wpacob2","[Additional cont above the minimum/value of AVCs]: amount (2nd pension)"
"1983","wpacoc2","[Additional cont above the minimum/value of AVCs]: period covered (2nd pension)"
"1984","wpfras2","[Additional cont above the minimum/value of AVCs]: % salary (2nd pension)"
"1985","wpcony2","How much contributed in the last month through irreg conts? (2nd pension)"
"1986","wppcon2","Not including any NICs, do you contribute to your pension… (2nd pension)"
"1987","wpycat2","How much do you regularly contribute: amount or % salary? (2nd pension)"
"1988","wpyca2","Regular contribution to pension: amount (2nd pension)"
"1989","wpmcaf2","Regular contribution to pension: period covered (2nd pension)"
"1990","wpyfra2","Regular contribution to pension: % salary (2nd pension)"
"1991","wplcoy2","When did you last make a contribution? Year (2nd pension)"
"1992","wplcom2","When did you last make a contribution? Month (2nd pension)"
"1993","wpnirr2","How many times in the last year did you contribute to pension? (2nd pension)"
"1994","wpmcon2","How much contrib [on that occasion/in the last year]: amt or % sal (2nd pension)"
"1995","wpac2","Amount contributed (2nd pension)"
"1996","wpfsc2","Percentage of salary contributed (2nd pension)"
"1997","wprcon2","Did you previously contribute regularly to this pension? (2nd pension)"
"1998","wprc2mo","Why stopped contributing (2nd pension): moved job & joined empl scheme"
"1999","wprc2re","Why stopped contributing (2nd pension): rejoined employer scheme"
"2000","wprc2st","Why stopped contributing (2nd pension): rejoined SERPS"
"2001","wprc2ri","Why stopped contributing (2nd pension): worried about risks"
"2002","wprc2pu","Why stopped contributing (2nd pension): worried about publicity re. pers pens"
"2003","wprc295","Why stopped contributing (2nd pension): other reason"
"2004","wprcm2mo","Why stopped contributing (merged var) (2nd pension): moved & joined empl scheme"
"2005","wprcm2re","Why stopped contributing (merged var) (2nd pension): rejoined empl scheme"
"2006","wprcm2st","Why stopped contributing (merged var) (2nd pension): rejoined SERPS"
"2007","wprcm2ri","Why stopped contributing (merged var) (2nd pension): worried about risks"
"2008","wprcm2pu","Why stopped contributing (merged var) (2nd pension): worried about publicity"
"2009","wprcm2oh","Why stopped contributing (merged var) (2nd pension): own illness or disability"
"2010","wprcm2un","Why stopped contributing (merged var) (2nd pension): stopped working/unemployed"
"2011","wprcm2af","Why stopped contributing (merged var) (2nd pension): couldnt afford it"
"2012","wprcm2nk","Why stopped contributing (merged var) (2nd pension): new job & d/k if joined sch"
"2013","wprcm285","Why stopped contributing (merged var) (2nd pension): other answer"
"2014","wprcm286","Why stopped contributing (merged var) (2nd pension): irrelevant response"
"2015","wpcemp2","Does your employer contribute to this pension? (2nd pension)"
"2016","wpecpp2","If contributes irreg, how much was last cont: amount or % salary (2nd pension)"
"2017","wpaecp2","Last employer contribution: amount (2nd pension)"
"2018","wpeper2","Last employer contribution: period covered (2nd pension)"
"2019","wpfsec2","Last employer contribution: % salary (2nd pension)"
"2020","wpmec2","If conts reg, how much was last cont: amount, % salary, % cont (2nd pension)"
"2021","wpamec2","Last employer contribution: amount (2nd pension)"
"2022","wpfscp2","Last employer contribution: period covered (2nd pension)"
"2023","wpfsco2","Last employer contribution: % salary or % contribution (2nd pension)"
"2024","wpfsav2","Do you make any Free Standing Additional Voluntary Contributions? (2nd pension)"
"2025","wppfva2","What is the value of your accumulated contributions at this point? (2nd pension)"
"2026","wppfv2l","Value of accumulated contributions (2nd pension) - bracket min value (wppfval)"
"2027","wppfv2u","Value of accumulated contributions (2nd pension) - bracket max value (wppfval)"
"2028","wppfv2e","Value of accumulated contributions (2nd pension) - bracket entry point (wppfval)"
"2029","wppfv2r","Value of accumulated contributions (2nd pension) - bracket result (wppfval)"
"2030","wpapf2","What is the value of the accumulated pension fund at this point? (2nd pension)"
"2031","wpapf2l","Value of the accumulated pension fund (2nd pension) - bracket min value (wpapf)"
"2032","wpapf2u","Value of the accumulated pension fund (2nd pension) - bracket max value (wpapf)"
"2033","wpapf2e","Value of the accumulated pension fund (2nd pension) - bracket entry point (wpapf)"
"2034","wpapf2r","Value of the accumulated pension fund (2nd pension) - bracket result (wpapf)"
"2035","wpptop2","Expected value of pension when you retire: total or annual amount (2nd pension)"
"2036","wppenb2","Expected value of pension when retire: amount (2nd pension)"
"2037","wppe2tl","Expect val of pension: total amount (2nd pension) - bracket min value (wppenb)"
"2038","wppe2tu","Expect val of pension: total amount (2nd pension) - bracket max value (wppenb)"
"2039","wppe2te","Expect val of pension: total amount (2nd pension) - bracket entry pnt (wppenb)"
"2040","wppe2tr","Expect val of pension: total amount (2nd pension) - bracket result (wppenb)"
"2041","wppe2al","Expect val of pension: annual amount (2nd pension) - bracket min value (wppenb)"
"2042","wppe2au","Expect val of pension: annual amount (2nd pension) - bracket max value (wppenb)"
"2043","wppe2ae","Expect val of pension: annual amount (2nd pension) - bracket entry pnt (wppenb)"
"2044","wppe2ar","Expect val of pension: annual amount (2nd pension) - bracket result (wppenb)"
"2045","wpdpsp2","Is your pension defined contribution (DC) or defined benefit (DB)? (2nd pension)"
"2046","wpercp2","Did employer require you to make a contribution to this pension? (2nd pension)"
"2047","wpds2","In what year did you join this scheme? (2nd pension)"
"2048","wpde2","In what year did you leave this scheme? (2nd pension)"
"2049","wpinf2","Is this income you receive from this pension index-linked? (2nd pension)"
"2050","wppay2","How much was the last payment received from this pension: period (2nd pension)"
"2051","wppyr2","How much was the last payment received from this pension: amount (2nd pension)"
"2052","wppy2wl","Wkly amount received from pension (2nd pension) - bracket min value (wppyr)"
"2053","wppy2wu","Wkly amount received from pension (2nd pension) - bracket max value (wppyr)"
"2054","wppy2we","Wkly amount received from pension (2nd pension) - bracket entry point (wppyr)"
"2055","wppy2wr","Wkly amount received from pension (2nd pension) - bracket result (wppyr)"
"2056","wppy2fl","Fnightly amount received from pension (2nd pension) - bracket min value (wppyr)"
"2057","wppy2fu","Fnightly amount received from pension (2nd pension) - bracket max value (wppyr)"
"2058","wppy2fe","Fnghtly amount received from pension (2nd pension) - bracket entry point (wppyr)"
"2059","wppy2fr","Fnightly amount received from pension (2nd pension) - bracket result (wppyr)"
"2060","wppy2ml","Mnthly amount received from pension (2nd pension) - bracket min value (wppyr)"
"2061","wppy2mu","Mnthly amount received from pension (2nd pension) - bracket max value (wppyr)"
"2062","wppy2me","Mnthly amount received from pension (2nd pension) - bracket entry point (wppyr)"
"2063","wppy2mr","Mnthly amount received from pension (2nd pension) - bracket result (wppyr)"
"2064","wppy2yl","Annual amount received from pension (2nd pension) - bracket min value (wppyr)"
"2065","wppy2yu","Annual amount received from pension (2nd pension) - bracket max value (wppyr)"
"2066","wppy2ye","Annual amount received from pension (2nd pension) - bracket entry point (wppyr)"
"2067","wppy2yr","Annual amount received from pension (2nd pension) - bracket result (wppyr)"
"2068","wppy2ol","Oth pd amount received from pension (2nd pension) - bracket min value (wppyr)"
"2069","wppy2ou","Oth pd amount received from pension (2nd pension) - bracket max value (wppyr)"
"2070","wppy2oe","Oth pd amount received from pension (2nd pension) - bracket entry point (wppyr)"
"2071","wppy2or","Oth pd amount received from pension (2nd pension) - bracket result (wppyr)"
"2072","wptax2","Is pension income reported before or after tax? (2nd pension)"
"2073","wpnew2","Is this pension paid to you by your current employer? (2nd pension)"
"2074","wplups2","Have you received a lump sum from this pension scheme? (2nd pension)"
"2075","wplupa2","Value of lump sum received (2nd pension)"
"2076","wplua2l","Value of lump sum received (2nd pension) - bracket min value (wplumpa)"
"2077","wplua2u","Value of lump sum received (2nd pension) - bracket max value (wplumpa)"
"2078","wplua2e","Value of lump sum received (2nd pension) - bracket entry point (wplumpa)"
"2079","wplua2r","Value of lump sum received (2nd pension) - bracket result (wplumpa)"
"2080","wptakp2","Have you taken your pension as… (2nd pension)"
"2081","wpincd2","Annual amount withdrawn from pension through income drawdown (2nd pension)"
"2082","wpinc2l","Annual amount withdrawn from pension (2nd pension) - bracket min value (wpincd)"
"2083","wpinc2u","Annual amount withdrawn from pension (2nd pension) - bracket max value (wpincd)"
"2084","wpinc2e","Annual amount withdrawn from pension (2nd pension) - bracket entry pnt (wpincd)"
"2085","wpinc2r","Annual amount withdrawn from pension (2nd pension) - bracket result (wpincd)"
"2086","wpifs2no","Source of information on pension (2nd pension): no information"
"2087","wpifs2em","Source of information on pension (2nd pension): employer"
"2088","wpifs2re","Source of information on pension (2nd pension): pension scheme reports"
"2089","wpifs2co","Source of information on pension (2nd pension): workmates"
"2090","wpifs2pr","Source of information on pension (2nd pension): financial press"
"2091","wpifs2ac","Source of information on pension (2nd pension): accountant"
"2092","wpifs2fa","Source of information on pension (2nd pension): independent financial advisor"
"2093","wpifs2rp","Source of information on pension (2nd pension): insurance/pension representative"
"2094","wpifs295","Source of information on pension (2nd pension): other"
"2095","wpfinf2","Have you recd enough info about expected pension at retirement? (2nd pension)"
"2096","wpbpsp2","Does your employer offer a pension scheme which you are entitled to join?"
"2097","wppspc2","Are you a member of this pension scheme?"
"2098","wpmorp2","Apart from state pensions, do you have any other pension schemes?"
"2099","wpffpent3","Fed forward pension 3: Pension type"
"2100","wpffdcdb3","Fed forward pension 3: DB or DC employer scheme"
"2101","wpffcur3","Fed forward pension 3: Current or past pension"
"2102","wpffrec3","Fed forward pension 3: receiving or not receiving (past schemes only)"
"2103","wpffybs3","Fed forward pension 3: Number of years in scheme"
"2104","wppent3","What type of pension is this? (3rd pension)"
"2105","wpnewp3","Is this a new pension? (3rd pension)"
"2106","wpprev3","Does respondent remember 3rd pension fed forward from last interview?"
"2107","wpcurr3","You [or employer] curr contrib (or cld contrib) to this scheme (3rd pension)"
"2108","wplftp3ch","Why no longer a member of this pension scheme (3rd pension): changed employer"
"2109","wplftp3of","Why no longer a member of this pension scheme (3rd pension): no longer offered"
"2110","wplftp3el","Why no longer a member of this pension scheme (3rd pension): no longer eligible"
"2111","wplftp3af","Why no longer a member of this pension scheme (3rd pension): couldnt afford it"
"2112","wplftp3rt","Why no longer a member of this pension scheme (3rd pension): retired"
"2113","wplftp3re","Why no longer a member of this pension scheme (3rd pension): receiving pension"
"2114","wplftp395","Why no longer a member of this pension scheme (3rd pension): other reason"
"2115","wprec3","Are you [still] receiving a pension from this scheme? (3rd pension)"
"2116","wprghx3","What done if not receiving pension (3rd pension)"
"2117","wpcurp3","Derived: is pension a current or a past scheme? (3rd pension)"
"2118","wpsrul3","Have any of the pension scheme rules changed since last interview? (3rd pension)"
"2119","wpdps3","Is your pension defined contribution (DC) or defined benefit (DB)? (3rd pension)"
"2120","wpdcdb3","Derived: DC or DB pension (3rd pension)"
"2121","wpcos3","Is the pension scheme contracted out? (3rd pension)"
"2122","wpnra3","Is there a Normal Retirement Age or normal period of service? (3rd pension)"
"2123","wpbtha3","What is the Normal Retirement Age? (3rd pension)"
"2124","wpbthp3","What is the period of service after which members can retire? (3rd pension)"
"2125","wpera3","Does the scheme have an early retirement age? (3rd pension)"
"2126","wpyaer3","Youngest age that could take early retirement from scheme (3rd pension)"
"2127","wpdesp3","Measure of salary used to calculate pension benefits (3rd pension)"
"2128","wpfsap3","What fraction added to final pension for each year of service? (3rd pension)"
"2129","wpplp3","Will pension go up faster than prices after retirement? (3rd pension)"
"2130","wpplph3","Will this be… (3rd pension)"
"2131","wplump3","Size of lump sum expected on retirement (3rd pension)"
"2132","wplum3l","Lump sum expected on retirement (3rd pension) - bracket min value (wplump)"
"2133","wplum3u","Lump sum expected on retirement (3rd pension) - bracket max value (wplump)"
"2134","wplum3e","Lump sum expected on retirement (3rd pension) - bracket entry point (wplump)"
"2135","wplum3r","Lump sum expected on retirement (3rd pension) - bracket result (wplump)"
"2136","wpptp3","Expected value of pension when retire: % of salary or annual amt? (3rd pension)"
"2137","wppsal3","Expected income from pension: percentage of salary (3rd pension)"
"2138","wpasal3","Expected income from pension: annual income (3rd pension)"
"2139","wpasa3l","Expected income from pension: annual (3rd pension) - bracket min value (wpasal)"
"2140","wpasa3u","Expected income from pension: annual (3rd pension) - bracket max value (wpasal)"
"2141","wpasa3e","Expected income from pension: annual (3rd pension) - bracket entry pnt (wpasal)"
"2142","wpasa3r","Expected income from pension: annual (3rd pension) - bracket result (wpasal)"
"2143","wpybs3","How many years have you belonged to this pension scheme? (3rd pension)"
"2144","wperc3","Does employer require you to make a contribution to this scheme? (3rd pension)"
"2145","wpmc3","What is min contribution you have to make: % salary or £ amount (3rd pension)"
"2146","wpmca3","Minimum contribution to pension: amount (3rd pension)"
"2147","wpperc3","Minimum contribution to pension: period covered (3rd pension)"
"2148","wpmfrc3","Minimum contribution to pension: % of salary (3rd pension)"
"2149","wpacon3","Do you make additional contributions to your pension through… (3rd pension)"
"2150","wpady3","How many added years did you get in the last 12 months? (3rd pension)"
"2151","wpmmin3","Do you usually contribute more than the minimum contribution? (3rd pension)"
"2152","wpacoa3","How much contribute in [additional conts above the minimum/AVCs]? (3rd pension)"
"2153","wpacob3","[Additional cont above the minimum/value of AVCs]: amount (3rd pension)"
"2154","wpacoc3","[Additional cont above the minimum/value of AVCs]: period covered (3rd pension)"
"2155","wpfras3","[Additional cont above the minimum/value of AVCs]: % salary (3rd pension)"
"2156","wpcony3","How much contributed in the last month through irreg conts? (3rd pension)"
"2157","wppcon3","Not including any NICs, do you contribute to your pension… (3rd pension)"
"2158","wpycat3","How much do you regularly contribute: amount or % salary? (3rd pension)"
"2159","wpyca3","Regular contribution to pension: amount (3rd pension)"
"2160","wpmcaf3","Regular contribution to pension: period covered (3rd pension)"
"2161","wpyfra3","Regular contribution to pension: % salary (3rd pension)"
"2162","wplcoy3","When did you last make a contribution? Year (3rd pension)"
"2163","wplcom3","When did you last make a contribution? Month (3rd pension)"
"2164","wpnirr3","How many times in the last year did you contribute to pension? (3rd pension)"
"2165","wpmcon3","How much contrib [on that occasion/in the last year]: amt or % sal (3rd pension)"
"2166","wpac3","Amount contributed (3rd pension)"
"2167","wpfsc3","Percentage of salary contributed (3rd pension)"
"2168","wprcon3","Did you previously contribute regularly to this pension? (3rd pension)"
"2169","wprc3mo","Why stopped contributing (3rd pension): moved job & joined empl scheme"
"2170","wprc3re","Why stopped contributing (3rd pension): rejoined employer scheme"
"2171","wprc3st","Why stopped contributing (3rd pension): rejoined SERPS"
"2172","wprc3ri","Why stopped contributing (3rd pension): worried about risks"
"2173","wprc3pu","Why stopped contributing (3rd pension): worried about publicity re. pers pens"
"2174","wprc395","Why stopped contributing (3rd pension): other reason"
"2175","wprcm3mo","Why stopped contributing (merged var) (3rd pension): moved & joined empl scheme"
"2176","wprcm3re","Why stopped contributing (merged var) (3rd pension): rejoined empl scheme"
"2177","wprcm3st","Why stopped contributing (merged var) (3rd pension): rejoined SERPS"
"2178","wprcm3ri","Why stopped contributing (merged var) (3rd pension): worried about risks"
"2179","wprcm3pu","Why stopped contributing (merged var) (3rd pension): worried about publicity"
"2180","wprcm3oh","Why stopped contributing (merged var) (3rd pension): own illness or disability"
"2181","wprcm3un","Why stopped contributing (merged var) (3rd pension): stopped working/unemployed"
"2182","wprcm3af","Why stopped contributing (merged var) (3rd pension): couldnt afford it"
"2183","wprcm3nk","Why stopped contributing (merged var) (3rd pension): new job & d/k if joined sch"
"2184","wprcm385","Why stopped contributing (merged var) (3rd pension): other answer"
"2185","wprcm386","Why stopped contributing (merged var) (3rd pension): irrelevant response"
"2186","wpcemp3","Does your employer contribute to this pension? (3rd pension)"
"2187","wpecpp3","If contributes irreg, how much was last cont: amount or % salary (3rd pension)"
"2188","wpaecp3","Last employer contribution: amount (3rd pension)"
"2189","wpeper3","Last employer contribution: period covered (3rd pension)"
"2190","wpfsec3","Last employer contribution: % salary (3rd pension)"
"2191","wpmec3","If conts reg, how much was last cont: amount, % salary, % cont (3rd pension)"
"2192","wpamec3","Last employer contribution: amount (3rd pension)"
"2193","wpfscp3","Last employer contribution: period covered (3rd pension)"
"2194","wpfsco3","Last employer contribution: % salary or % contribution (3rd pension)"
"2195","wpfsav3","Do you make any Free Standing Additional Voluntary Contributions? (3rd pension)"
"2196","wppfva3","What is the value of your accumulated contributions at this point? (3rd pension)"
"2197","wppfv3l","Value of accumulated contributions (3rd pension) - bracket min value (wppfval)"
"2198","wppfv3u","Value of accumulated contributions (3rd pension) - bracket max value (wppfval)"
"2199","wppfv3e","Value of accumulated contributions (3rd pension) - bracket entry point (wppfval)"
"2200","wppfv3r","Value of accumulated contributions (3rd pension) - bracket result (wppfval)"
"2201","wpapf3","What is the value of the accumulated pension fund at this point? (3rd pension)"
"2202","wpapf3l","Value of the accumulated pension fund (3rd pension) - bracket min value (wpapf)"
"2203","wpapf3u","Value of the accumulated pension fund (3rd pension) - bracket max value (wpapf)"
"2204","wpapf3e","Value of the accumulated pension fund (3rd pension) - bracket entry point (wpapf)"
"2205","wpapf3r","Value of the accumulated pension fund (3rd pension) - bracket result (wpapf)"
"2206","wpptop3","Expected value of pension when you retire: total or annual amount (3rd pension)"
"2207","wppenb3","Expected value of pension when retire: amount (3rd pension)"
"2208","wppe3tl","Expect val of pension: total amount (3rd pension) - bracket min value (wppenb)"
"2209","wppe3tu","Expect val of pension: total amount (3rd pension) - bracket max value (wppenb)"
"2210","wppe3te","Expect val of pension: total amount (3rd pension) - bracket entry pnt (wppenb)"
"2211","wppe3tr","Expect val of pension: total amount (3rd pension) - bracket result (wppenb)"
"2212","wppe3al","Expect val of pension: annual amount (3rd pension) - bracket min value (wppenb)"
"2213","wppe3au","Expect val of pension: annual amount (3rd pension) - bracket max value (wppenb)"
"2214","wppe3ae","Expect val of pension: annual amount (3rd pension) - bracket entry pnt (wppenb)"
"2215","wppe3ar","Expect val of pension: annual amount (3rd pension) - bracket result (wppenb)"
"2216","wpdpsp3","Is your pension defined contribution (DC) or defined benefit (DB)? (3rd pension)"
"2217","wpercp3","Did employer require you to make a contribution to this pension? (3rd pension)"
"2218","wpds3","In what year did you join this scheme? (3rd pension)"
"2219","wpde3","In what year did you leave this scheme? (3rd pension)"
"2220","wpinf3","Is this income you receive from this pension index-linked? (3rd pension)"
"2221","wppay3","How much was the last payment received from this pension: period (3rd pension)"
"2222","wppyr3","How much was the last payment received from this pension: amount (3rd pension)"
"2223","wppy3wl","Wkly amount received from pension (3rd pension) - bracket min value (wppyr)"
"2224","wppy3wu","Wkly amount received from pension (3rd pension) - bracket max value (wppyr)"
"2225","wppy3we","Wkly amount received from pension (3rd pension) - bracket entry point (wppyr)"
"2226","wppy3wr","Wkly amount received from pension (3rd pension) - bracket result (wppyr)"
"2227","wppy3fl","Fnightly amount received from pension (3rd pension) - bracket min value (wppyr)"
"2228","wppy3fu","Fnightly amount received from pension (3rd pension) - bracket max value (wppyr)"
"2229","wppy3fe","Fnghtly amount received from pension (3rd pension) - bracket entry point (wppyr)"
"2230","wppy3fr","Fnightly amount received from pension (3rd pension) - bracket result (wppyr)"
"2231","wppy3ml","Mnthly amount received from pension (3rd pension) - bracket min value (wppyr)"
"2232","wppy3mu","Mnthly amount received from pension (3rd pension) - bracket max value (wppyr)"
"2233","wppy3me","Mnthly amount received from pension (3rd pension) - bracket entry point (wppyr)"
"2234","wppy3mr","Mnthly amount received from pension (3rd pension) - bracket result (wppyr)"
"2235","wppy3yl","Annual amount received from pension (3rd pension) - bracket min value (wppyr)"
"2236","wppy3yu","Annual amount received from pension (3rd pension) - bracket max value (wppyr)"
"2237","wppy3ye","Annual amount received from pension (3rd pension) - bracket entry point (wppyr)"
"2238","wppy3yr","Annual amount received from pension (3rd pension) - bracket result (wppyr)"
"2239","wppy3ol","Oth pd amount received from pension (3rd pension) - bracket min value (wppyr)"
"2240","wppy3ou","Oth pd amount received from pension (3rd pension) - bracket max value (wppyr)"
"2241","wppy3oe","Oth pd amount received from pension (3rd pension) - bracket entry point (wppyr)"
"2242","wppy3or","Oth pd amount received from pension (3rd pension) - bracket result (wppyr)"
"2243","wptax3","Is pension income reported before or after tax? (3rd pension)"
"2244","wpnew3","Is this pension paid to you by your current employer? (3rd pension)"
"2245","wplups3","Have you received a lump sum from this pension scheme? (3rd pension)"
"2246","wplupa3","Value of lump sum received (3rd pension)"
"2247","wplua3l","Value of lump sum received (3rd pension) - bracket min value (wplumpa)"
"2248","wplua3u","Value of lump sum received (3rd pension) - bracket max value (wplumpa)"
"2249","wplua3e","Value of lump sum received (3rd pension) - bracket entry point (wplumpa)"
"2250","wplua3r","Value of lump sum received (3rd pension) - bracket result (wplumpa)"
"2251","wptakp3","Have you taken your pension as… (3rd pension)"
"2252","wpincd3","Annual amount withdrawn from pension through income drawdown (3rd pension)"
"2253","wpinc3l","Annual amount withdrawn from pension (3rd pension) - bracket min value (wpincd)"
"2254","wpinc3u","Annual amount withdrawn from pension (3rd pension) - bracket max value (wpincd)"
"2255","wpinc3e","Annual amount withdrawn from pension (3rd pension) - bracket entry pnt (wpincd)"
"2256","wpinc3r","Annual amount withdrawn from pension (3rd pension) - bracket result (wpincd)"
"2257","wpifs3no","Source of information on pension (3rd pension): no information"
